spawn,item,item_id,instant,fair,patient,price_date,n_sessions_spawn,creatures
werelions,great spirit potions,7642,131,110,152,2026-09-14 21:18,2,Werelion|White Lion
werelions,ham,3582,,,15,2026-09-14 21:10,2,Crocodile|Killer Caiman|Werelioness
werelions,leather boots,3552,,,,,2,White Lion
werelions,lion&#39;s manes,,,,,,2,Werelion|Werelioness|White Lion
werelions,meat,3577,,,15,2026-09-14 21:10,2,Werelioness
werelions,meat and striped fur ,,,,,,2,Tiger|White Tiger
werelions,pieces of crocodile leather,,,,,,2,Crocodile|Killer Caiman
werelions,platinum coins,,,,,,2,Cunning Werepanther|Feral Werecrocodile|Werecrocodile|Werelion|Werelioness|Werepanther
werelions,rapiers,3272,,,15,2026-09-14 21:29,2,Werelioness
werelions,small emeralds,3032,201,161,250,2026-09-14 21:24,2,Killer Caiman
werelions,soul orbs,5944,22,20,30,2026-09-14 21:24,2,Werelioness
werelions,terra boots,813,2354,2203,2799,2026-09-14 21:03,2,White Lion
werelions,twin hooks,10392,160,152,470,2026-09-14 21:30,2,White Lion
werelions,werecrocodile tongues,43729,1222,830,2300,2026-09-14 21:39,2,Feral Werecrocodile|Werecrocodile
werelions,werepanther claws,43731,167,167,445,2026-09-14 21:39,2,Werepanther
werelions,weretiger teeth,,,,,,2,Weretiger|White Weretiger
Werelion -1,axes,3274,,,79,2026-09-14 21:25,1,White Lion
Werelion -1,dark armors,3383,121,11,298,2026-09-14 21:01,1,Werelion
Werelion -1,gold coins,,,,,,1,Werelioness
Werelion -1,great spirit potions,7642,131,110,152,2026-09-14 21:18,1,Werelion|White Lion
Werelion -1,ham,3582,,,15,2026-09-14 21:10,1,Werelioness
Werelion -1,leather boots,3552,,,,,1,White Lion
Werelion -1,lion&#39;s manes,,,,,,1,Werelion|Werelioness|White Lion
Werelion -1,meat,3577,,,15,2026-09-14 21:10,1,Werelioness
Werelion -1,platinum coins,,,,,,1,Werelion|Werelioness|White Lion
Werelion -1,rapiers,3272,,,15,2026-09-14 21:29,1,Werelioness
Werelion -1,soul orbs,5944,22,20,30,2026-09-14 21:24,1,Werelioness
Werelion -1,terra boots,813,2354,2203,2799,2026-09-14 21:03,1,White Lion
Werelion -1,twin hooks,10392,160,152,470,2026-09-14 21:30,1,White Lion
Werelion -1 (post nerf),axes,3274,,,79,2026-09-14 21:25,1,White Lion
Werelion -1 (post nerf),dark armors,3383,121,11,298,2026-09-14 21:01,1,Werelion
Werelion -1 (post nerf),gold coins,,,,,,1,Werelioness
Werelion -1 (post nerf),great spirit potions,7642,131,110,152,2026-09-14 21:18,1,Werelion|White Lion
Werelion -1 (post nerf),ham,3582,,,15,2026-09-14 21:10,1,Werelioness
Werelion -1 (post nerf),leather boots,3552,,,,,1,White Lion
Werelion -1 (post nerf),lion&#39;s manes,,,,,,1,Werelion|Werelioness|White Lion
Werelion -1 (post nerf),meat,3577,,,15,2026-09-14 21:10,1,Werelioness
Werelion -1 (post nerf),platinum coins,,,,,,1,Werelion|Werelioness|White Lion
Werelion -1 (post nerf),rapiers,3272,,,15,2026-09-14 21:29,1,Werelioness
Werelion -1 (post nerf),soul orbs,5944,22,20,30,2026-09-14 21:24,1,Werelioness
Werelion -1 (post nerf),terra boots,813,2354,2203,2799,2026-09-14 21:03,1,White Lion
Werelion -1 (post nerf),twin hooks,10392,160,152,470,2026-09-14 21:30,1,White Lion
Weretigers -2,gold coins,,,,,,16,Cunning Werepanther|Weretiger|White Weretiger
Weretigers -2,platinum coins,,,,,,16,Cunning Werepanther|Weretiger|White Weretiger
Weretigers -2,weretiger teeth,,,,,,16,Weretiger|White Weretiger
Weretigers -1,gold coins,,,,,,4,Cunning Werepanther|Weretiger|White Weretiger
Weretigers -1,platinum coins,,,,,,4,Cunning Werepanther|Weretiger|White Weretiger
Weretigers -1,weretiger teeth,,,,,,4,Weretiger|White Weretiger
Weretigers -2 (Fullmoon),gold coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretigers -2 (Fullmoon),meat and striped fur ,,,,,,1,Tiger|White Tiger
Weretigers -2 (Fullmoon),platinum coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretigers -2 (Fullmoon),weretiger teeth,,,,,,1,Weretiger|White Weretiger
Weretiger -2,gold coins,,,,,,3,Cunning Werepanther|Weretiger|White Weretiger
Weretiger -2,platinum coins,,,,,,3,Cunning Werepanther|Weretiger|White Weretiger
Weretiger -2,weretiger teeth,,,,,,3,Weretiger|White Weretiger
Weretiger x2,gold coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretiger x2,platinum coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretiger x2,weretiger teeth,,,,,,1,Weretiger|White Weretiger
Weretiger -1,gold coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretiger -1,meat and striped fur ,,,,,,1,White Tiger
Weretiger -1,platinum coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretiger -1,weretiger teeth,,,,,,1,Weretiger|White Weretiger
EM 300+ WERETIGER -2,gold coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
EM 300+ WERETIGER -2,platinum coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
EM 300+ WERETIGER -2,weretiger teeth,,,,,,1,Weretiger|White Weretiger
Weretiger,gold coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretiger,platinum coins,,,,,,1,Cunning Werepanther|Weretiger|White Weretiger
Weretiger,weretiger teeth,,,,,,1,Weretiger|White Weretiger
Ripper Spectre,great spirit potions,7642,131,110,152,2026-09-14 21:18,8,Arachnophobica|Ripper Spectre
Ripper Spectre,platinum coins,,,,,,8,Arachnophobica|Ripper Spectre
Ripper Spectre,two handed swords,3265,242,238,390,2026-09-14 21:30,8,Ripper Spectre
Burster Spectre #58,great spirit potions,7642,131,110,152,2026-09-14 21:18,1,Burster Spectre
Burster Spectre #58,platinum coins,,,,,,1,Burster Spectre
Burster Spectre #59,great spirit potions,7642,131,110,152,2026-09-14 21:18,1,Burster Spectre
Burster Spectre #59,platinum coins,,,,,,1,Burster Spectre
Burster Spectre #60,great spirit potions,7642,131,110,152,2026-09-14 21:18,1,Burster Spectre
Burster Spectre #60,platinum coins,,,,,,1,Burster Spectre
Burster Spectre #61,great spirit potions,7642,131,110,152,2026-09-14 21:18,1,Burster Spectre
Burster Spectre #61,platinum coins,,,,,,1,Burster Spectre
INQ Demon Forge (The Well of Souls),arrows,3447,2,1,3,2026-09-14 21:24,1,Hunter
INQ Demon Forge (The Well of Souls),assassin stars,7368,4,1,15,2026-09-14 21:28,1,Betrayed Wraith|Demon|Undead Dragon
INQ Demon Forge (The Well of Souls),axes,3274,,,79,2026-09-14 21:25,1,Wild Warrior
INQ Demon Forge (The Well of Souls),black pearls,3027,235,231,280,2026-09-14 21:21,1,Lost Soul|Undead Dragon
INQ Demon Forge (The Well of Souls),blank runes,3147,9,6,,2026-09-14 21:19,1,Dark Magician|Fire Devil|Lost Soul|Phantasm|Spectre
INQ Demon Forge (The Well of Souls),bone swords,3338,,,25,2026-09-14 21:28,1,Braindeath
INQ Demon Forge (The Well of Souls),brass shields,3411,22,22,53,2026-09-14 21:19,1,Wild Warrior
INQ Demon Forge (The Well of Souls),cherries,,,,,,1,Warlock
INQ Demon Forge (The Well of Souls),dead frogs,34237,,,22,2026-09-14 21:13,1,Dark Apprentice
INQ Demon Forge (The Well of Souls),demon horns,5954,611,601,995,2026-09-14 21:33,1,Demon
INQ Demon Forge (The Well of Souls),demonic essence,6499,922,805,1000,2026-09-14 21:33,1,Betrayed Wraith|Demon|Phantasm|Undead Dragon
INQ Demon Forge (The Well of Souls),dragon ham,3583,,,70,2026-09-14 21:10,1,Dragon Hatchling
INQ Demon Forge (The Well of Souls),eggs,3606,,,200,2026-09-14 21:10,1,Wild Warrior
INQ Demon Forge (The Well of Souls),fire mushrooms,3731,185,176,227,2026-09-14 21:10,1,Demon
INQ Demon Forge (The Well of Souls),flasks of demonic blood,,,,,,1,Betrayed Wraith
INQ Demon Forge (The Well of Souls),gold coins,,,,,,1,Betrayed Wraith|Braindeath|Dark Apprentice|Dark Magician|Demon|Dragon Hatchling
INQ Demon Forge (The Well of Souls),great health potions,239,8,4,15,2026-09-14 21:18,1,Lost Soul|Undead Dragon
INQ Demon Forge (The Well of Souls),great mana potions,53161,36,32,,2026-06-22 22:11,1,Betrayed Wraith|Demon|Lost Soul|Phantasm|Undead Dragon
INQ Demon Forge (The Well of Souls),great spirit potions,7642,131,110,152,2026-09-14 21:18,1,Demon
INQ Demon Forge (The Well of Souls),hardened bones,5925,27,23,78,2026-09-14 21:34,1,Undead Dragon
INQ Demon Forge (The Well of Souls),health potions,266,29,20,39,2026-09-14 21:18,1,Dark Magician
INQ Demon Forge (The Well of Souls),hunter&#39;s quivers,,,,,,1,Hunter
INQ Demon Forge (The Well of Souls),lyres,2949,,,300,2026-09-14 21:07,1,Spectre
INQ Demon Forge (The Well of Souls),maces,3286,,,20,2026-09-14 21:27,1,Wild Warrior
INQ Demon Forge (The Well of Souls),mana potions,268,51,47,68,2026-09-14 21:18,1,Dark Magician
INQ Demon Forge (The Well of Souls),oranges,3586,,,35,2026-09-14 21:10,1,Hunter
INQ Demon Forge (The Well of Souls),platinum coins,,,,,,1,Betrayed Wraith|Demon|Lich|Lost Soul|Phantasm|Undead Dragon
INQ Demon Forge (The Well of Souls),power bolts,3450,3,2,90,2026-09-14 21:24,1,Betrayed Wraith|Undead Dragon
INQ Demon Forge (The Well of Souls),rolls,3601,,,80,2026-09-14 21:10,1,Hunter
INQ Demon Forge (The Well of Souls),shadow herbs,3740,15,10,20,2026-09-14 21:08,1,Phantasm
INQ Demon Forge (The Well of Souls),small amethysts,3033,181,172,199,2026-09-14 21:24,1,Demon|Phantasm
INQ Demon Forge (The Well of Souls),small diamonds,3028,256,241,300,2026-09-14 21:24,1,Betrayed Wraith
INQ Demon Forge (The Well of Souls),small emeralds,3032,201,161,250,2026-09-14 21:24,1,Demon|Phantasm
INQ Demon Forge (The Well of Souls),small pitchforks,11513,30,29,84,2026-09-14 21:37,1,Fire Devil
INQ Demon Forge (The Well of Souls),small rubies,,,,,,1,Demon|Phantasm
INQ Demon Forge (The Well of Souls),small topazes,,,,,,1,Demon|Phantasm
INQ Demon Forge (The Well of Souls),soul orbs,5944,22,20,30,2026-09-14 21:24,1,Lost Soul
INQ Demon Forge (The Well of Souls),spellbooks,3101,,,,,1,Lich
INQ Demon Forge (The Well of Souls),throwing knives,,,,,,1,Stalker
INQ Demon Forge (The Well of Souls),ultimate health potions,7643,100,89,109,2026-09-14 21:18,1,Betrayed Wraith|Demon|Phantasm
INQ Demon Forge (The Well of Souls),unholy bones,10316,551,129,795,2026-09-14 21:38,1,Betrayed Wraith|Lost Soul|Undead Dragon
INQ Demon Forge (The Well of Souls),wands of cosmic energy,,,,,,1,Spectre
INQ Demon Forge (The Well of Souls),white pearls,3026,140,124,159,2026-09-14 21:24,1,Lost Soul
Burster Spectre,great spirit potions,7642,131,110,152,2026-09-14 21:18,3,Burster Spectre
Burster Spectre,platinum coins,,,,,,3,Burster Spectre
Gazer Spectres,brown crystal splinters,16123,278,258,399,2026-09-14 21:21,2,Gazer Spectre
Gazer Spectres,fish,3578,,,4,2026-09-14 21:10,2,Swamp Troll
Gazer Spectres,gold coins,,,,,,2,Swamp Troll
Gazer Spectres,halberds,3269,333,274,599,2026-09-14 21:25,2,Thanatursus
Gazer Spectres,ham,3582,,,15,2026-09-14 21:10,2,Thanatursus
Gazer Spectres,leather boots,3552,,,,,2,Swamp Troll
Gazer Spectres,meat,3577,,,15,2026-09-14 21:10,2,Thanatursus
Gazer Spectres,mouldy cheeses,3120,,,1,2026-09-14 21:15,2,Swamp Troll
Gazer Spectres,platinum coins,,,,,,2,Gazer Spectre|Thanatursus
Gazer Spectres,small diamonds,3028,256,241,300,2026-09-14 21:24,2,Gazer Spectre
Gazer Spectres,small sapphires,3029,240,214,249,2026-09-14 21:24,2,Gazer Spectre
Gazer Spectres,spears,3277,1,1,95,2026-09-14 21:28,2,Swamp Troll
Gazer Spectres,torches,,,,,,2,Swamp Troll
Gazers Spectres,brown crystal splinters,16123,278,258,399,2026-09-14 21:21,1,Gazer Spectre
Gazers Spectres,halberds,3269,333,274,599,2026-09-14 21:25,1,Thanatursus
Gazers Spectres,ham,3582,,,15,2026-09-14 21:10,1,Thanatursus
Gazers Spectres,meat,3577,,,15,2026-09-14 21:10,1,Thanatursus
Gazers Spectres,nothing ,,,,,,1,Slime
Gazers Spectres,platinum coins,,,,,,1,Gazer Spectre|Thanatursus
Gazers Spectres,small diamonds,3028,256,241,300,2026-09-14 21:24,1,Gazer Spectre
Gazers Spectres,small sapphires,3029,240,214,249,2026-09-14 21:24,1,Gazer Spectre
Gazer Spectre,brown crystal splinters,16123,278,258,399,2026-09-14 21:21,2,Gazer Spectre
Gazer Spectre,halberds,3269,333,274,599,2026-09-14 21:25,2,Thanatursus
Gazer Spectre,ham,3582,,,15,2026-09-14 21:10,2,Thanatursus
Gazer Spectre,meat,3577,,,15,2026-09-14 21:10,2,Thanatursus
Gazer Spectre,platinum coins,,,,,,2,Gazer Spectre|Thanatursus
Gazer Spectre,small diamonds,3028,256,241,300,2026-09-14 21:24,2,Gazer Spectre
Gazer Spectre,small sapphires,3029,240,214,249,2026-09-14 21:24,2,Gazer Spectre
Ripper Spectres,arrows,3447,2,1,3,2026-09-14 21:24,5,Hunter
Ripper Spectres,axes,3274,,,79,2026-09-14 21:25,5,Wild Warrior
Ripper Spectres,brass shields,3411,22,22,53,2026-09-14 21:19,5,Wild Warrior
Ripper Spectres,carrots and meat ,,,,,,5,Rabbit
Ripper Spectres,eggs,3606,,,200,2026-09-14 21:10,5,Wild Warrior
Ripper Spectres,gold coins,,,,,,5,Tarantula|Wild Warrior
Ripper Spectres,gold coins and haunches of boar ,,,,,,5,Boar
Ripper Spectres,great spirit potions,7642,131,110,152,2026-09-14 21:18,5,Arachnophobica|Ripper Spectre
Ripper Spectres,hunter&#39;s quivers,,,,,,5,Hunter
Ripper Spectres,maces,3286,,,20,2026-09-14 21:27,5,Wild Warrior
Ripper Spectres,oranges,3586,,,35,2026-09-14 21:10,5,Hunter
Ripper Spectres,platinum coins,,,,,,5,Arachnophobica|Ripper Spectre
Ripper Spectres,rolls,3601,,,80,2026-09-14 21:10,5,Hunter
Ripper Spectres,tarantula eggs,10281,91,90,279,2026-09-14 21:38,5,Tarantula
Ripper Spectres,two handed swords,3265,242,238,390,2026-09-14 21:30,5,Ripper Spectre
PH Gazer Spectres - No Thanatursus,brown crystal splinters,16123,278,258,399,2026-09-14 21:21,1,Gazer Spectre
PH Gazer Spectres - No Thanatursus,platinum coins,,,,,,1,Gazer Spectre
PH Gazer Spectres - No Thanatursus,small diamonds,3028,256,241,300,2026-09-14 21:24,1,Gazer Spectre
PH Gazer Spectres - No Thanatursus,small sapphires,3029,240,214,249,2026-09-14 21:24,1,Gazer Spectre
Oramond Furys,blank runes,3147,9,6,,2026-09-14 21:19,1,Spectre
Oramond Furys,demonic essence,6499,922,805,1000,2026-09-14 21:33,1,Fury|Nightmare
Oramond Furys,essences of a bad dream,,,,,,1,Nightmare
Oramond Furys,flasks of demonic blood,,,,,,1,Fury|Nightmare
Oramond Furys,gold coins,,,,,,1,Fury|Nightmare|Spectre
Oramond Furys,great health potions,239,8,4,15,2026-09-14 21:18,1,Fury
Oramond Furys,ham,3582,,,15,2026-09-14 21:10,1,Nightmare
Oramond Furys,jalapeno peppers,8016,,,37,2026-09-14 21:10,1,Fury
Oramond Furys,lyres,2949,,,300,2026-09-14 21:07,1,Spectre
Oramond Furys,scythe legs,10312,503,455,975,2026-09-14 21:37,1,Nightmare
Oramond Furys,slightly rusted legs,8899,215,130,1999,2026-09-14 21:24,1,Fury
Oramond Furys,soul orbs,5944,22,20,30,2026-09-14 21:24,1,Fury|Nightmare
Oramond Furys,terra rods,3065,1702,1539,1956,2026-09-14 21:30,1,Fury
Oramond Furys,wands of cosmic energy,,,,,,1,Spectre
Burster Spectres,great spirit potions,7642,131,110,152,2026-09-14 21:18,3,Burster Spectre
Burster Spectres,platinum coins,,,,,,3,Burster Spectre
GAZER SPECTRE +21% DMG BOUNTY,brown crystal splinters,16123,278,258,399,2026-09-14 21:21,1,Gazer Spectre
GAZER SPECTRE +21% DMG BOUNTY,halberds,3269,333,274,599,2026-09-14 21:25,1,Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,ham,3582,,,15,2026-09-14 21:10,1,Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,meat,3577,,,15,2026-09-14 21:10,1,Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,platinum coins,,,,,,1,Gazer Spectre|Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,small diamonds,3028,256,241,300,2026-09-14 21:24,1,Gazer Spectre
GAZER SPECTRE +21% DMG BOUNTY,small sapphires,3029,240,214,249,2026-09-14 21:24,1,Gazer Spectre
