spawn,item,item_id,instant,fair,patient,price_date,n_sessions_spawn,creatures
WZ 8 (SD BOUNTY),lavafungi ring,,,,,,1,Lavafungus
WZ 8 (SD BOUNTY),platinum coins,,,,,,1,Lavafungus|Lavaworm|Streaked Devourer
WZ 8 (SD BOUNTY),streaked devourer eyes,36772,,,,,1,Streaked Devourer
WZ 8 (SD BOUNTY),streaked devourer maws,36773,,,,,1,Streaked Devourer
WZ 8 (SD BOUNTY),terra rods,3065,1955,1560,1956,2026-09-14 21:30,1,Lavafungus
Demons Edron,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Demon
Demons Edron,blank runes,3147,,7,,2026-09-14 21:19,1,Dark Magician
Demons Edron,dead frogs,34237,21,,22,2026-09-14 21:13,1,Dark Apprentice
Demons Edron,demon horns,5954,994,601,995,2026-09-14 21:33,1,Demon
Demons Edron,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Demon
Demons Edron,fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Demon
Demons Edron,gold coins,,,,,,1,Dark Apprentice|Dark Magician|Demon|Massive Fire Elemental
Demons Edron,great mana potions,53161,,32,,2026-06-22 22:11,1,Demon
Demons Edron,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Demon
Demons Edron,health potions,266,38,24,39,2026-09-14 21:18,1,Dark Magician
Demons Edron,mana potions,268,67,47,68,2026-09-14 21:18,1,Dark Magician
Demons Edron,platinum coins,,,,,,1,Demon|Massive Fire Elemental
Demons Edron,small amethysts,3033,198,172,199,2026-09-14 21:24,1,Demon
Demons Edron,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Demon
Demons Edron,small rubies,,,,,,1,Demon
Demons Edron,small topazes,,,,,,1,Demon
Demons Edron,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Demon
cobra bastion,cheesy figurines,17818,,,,,1,Cobra Scout
cobra bastion,cobra crests,31678,,,,,1,Cobra Assassin|Cobra Scout|Cobra Vizier
cobra bastion,cyan crystal fragments,16125,797,731,798,2026-09-14 21:21,1,Cobra Vizier
cobra bastion,earth arrows,774,,,,,1,Cobra Scout
cobra bastion,knives,,,,,,1,Cobra Assassin
cobra bastion,opals,22194,,,,,1,Cobra Assassin|Cobra Scout
cobra bastion,platinum coins,,,,,,1,Cobra Assassin|Cobra Scout|Cobra Vizier
cobra bastion,protection amulets,3084,,,,,1,Cobra Assassin
cobra bastion,scimitars,3307,478,,479,2026-09-14 21:29,1,Cobra Assassin
cobra bastion,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Cobra Assassin
cobra bastion,snakebite rods,3066,88,34,89,2026-09-14 21:30,1,Cobra Vizier
cobra bastion,terra boots,813,2798,2203,2799,2026-09-14 21:03,1,Cobra Vizier
cobra bastion,terra hoods,830,,,,,1,Cobra Vizier
cobra bastion,terra rods,3065,1955,1560,1956,2026-09-14 21:30,1,Cobra Vizier
Feru way,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Demon
Feru way,demon horns,5954,994,601,995,2026-09-14 21:33,1,Demon
Feru way,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Demon|Grimeleech|Hellflayer|Vexclaw
Feru way,fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Demon|Vexclaw
Feru way,flasks of demonic blood,,,,,,1,Grimeleech|Hellflayer
Feru way,gold coins,,,,,,1,Demon|Grimeleech|Hellflayer
Feru way,great health potions,239,14,,15,2026-09-14 21:18,1,Grimeleech
Feru way,great mana potions,53161,,32,,2026-06-22 22:11,1,Demon|Grimeleech|Hellflayer|Vexclaw
Feru way,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Demon|Grimeleech|Hellflayer|Vexclaw
Feru way,pairs of hellflayer horns,,,,,,1,Hellflayer
Feru way,platinum coins,,,,,,1,Demon|Grimeleech|Hellflayer|Vexclaw
Feru way,small amethysts,3033,198,172,199,2026-09-14 21:24,1,Demon
Feru way,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Demon
Feru way,small rubies,,,,,,1,Demon
Feru way,small topazes,,,,,,1,Demon
Feru way,some grimeleech wings,22730,1397,1160,1398,2026-09-14 21:37,1,Grimeleech
Feru way,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Demon|Hellflayer|Vexclaw
Feru way,vexclaw talons,22728,,,,,1,Vexclaw
Demon Goroma,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Demon|Hellhound
Demon Goroma,black pearls,3027,279,231,280,2026-09-14 21:21,1,Hellhound
Demon Goroma,blazing bones,16131,787,363,788,2026-09-14 21:31,1,Hellhound
Demon Goroma,demon horns,5954,994,601,995,2026-09-14 21:33,1,Demon
Demon Goroma,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Demon|Hellhound
Demon Goroma,demonic skeletal hands,9647,78,51,79,2026-09-14 21:33,1,Demon Skeleton
Demon Goroma,dragon ham,3583,69,,70,2026-09-14 21:10,1,Dragon Lord
Demon Goroma,fiery hearts,9636,,,,,1,Hellhound
Demon Goroma,fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Demon
Demon Goroma,flasks of demonic blood,,,,,,1,Hellhound
Demon Goroma,gold coins,,,,,,1,Demon|Demon Skeleton|Dragon Lord
Demon Goroma,great mana potions,53161,,32,,2026-06-22 22:11,1,Demon|Hellhound
Demon Goroma,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Demon|Hellhound
Demon Goroma,green mushrooms,3732,99,88,100,2026-09-14 21:10,1,Dragon Lord
Demon Goroma,ham,3582,14,,15,2026-09-14 21:10,1,Hellhound
Demon Goroma,hardened bones,5925,,23,,2026-09-14 21:34,1,Hellhound
Demon Goroma,hellhound slobber,9637,,,,,1,Hellhound
Demon Goroma,nothing ,,,,,,1,Fire Elemental
Demon Goroma,platinum coins,,,,,,1,Demon|Hellhound
Demon Goroma,small amethysts,3033,198,172,199,2026-09-14 21:24,1,Demon
Demon Goroma,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Demon
Demon Goroma,small rubies,,,,,,1,Demon
Demon Goroma,small topazes,,,,,,1,Demon
Demon Goroma,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Hellhound
Demon Goroma,throwing stars,3287,95,,96,2026-09-14 21:28,1,Demon Skeleton
Demon Goroma,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Demon|Hellhound
demons Oramond 30 minutes,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Demon
demons Oramond 30 minutes,demon horns,5954,994,601,995,2026-09-14 21:33,1,Demon
demons Oramond 30 minutes,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Demon|Grim Reaper
demons Oramond 30 minutes,fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Demon
demons Oramond 30 minutes,flasks of demonic blood,,,,,,1,Grim Reaper
demons Oramond 30 minutes,globs of glooth,,,,,,1,Devourer|Glooth Blob|Rot Elemental
demons Oramond 30 minutes,globs of tar ,,,,,,1,Death Blob
demons Oramond 30 minutes,gold coins,,,,,,1,Demon|Devourer|Glooth Blob|Grim Reaper|Metal Gargoyle|Rot Elemental
demons Oramond 30 minutes,great mana potions,53161,,32,,2026-06-22 22:11,1,Demon
demons Oramond 30 minutes,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Demon
demons Oramond 30 minutes,metal jaws,21193,4499,2815,4500,2026-09-14 21:35,1,Metal Gargoyle
demons Oramond 30 minutes,metal toes,21198,,,,,1,Walker
demons Oramond 30 minutes,platinum coins,,,,,,1,Demon|Devourer|Metal Gargoyle|Rot Elemental|Walker
demons Oramond 30 minutes,small amethysts,3033,198,172,199,2026-09-14 21:24,1,Demon
demons Oramond 30 minutes,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Demon
demons Oramond 30 minutes,small rubies,,,,,,1,Demon
demons Oramond 30 minutes,small topazes,,,,,,1,Demon
demons Oramond 30 minutes,strong health potions,236,10,4,11,2026-09-14 21:18,1,Rot Elemental
demons Oramond 30 minutes,strong mana potions,237,116,100,117,2026-09-14 21:18,1,Rot Elemental
demons Oramond 30 minutes,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Demon
demons goroma 30m,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Demon|Hellhound
demons goroma 30m,black pearls,3027,279,231,280,2026-09-14 21:21,1,Hellhound
demons goroma 30m,blazing bones,16131,787,363,788,2026-09-14 21:31,1,Hellhound
demons goroma 30m,demon horns,5954,994,601,995,2026-09-14 21:33,1,Demon
demons goroma 30m,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Demon|Hellhound
demons goroma 30m,demonic skeletal hands,9647,78,51,79,2026-09-14 21:33,1,Demon Skeleton
demons goroma 30m,dragon ham,3583,69,,70,2026-09-14 21:10,1,Dragon Lord
demons goroma 30m,fiery hearts,9636,,,,,1,Hellhound
demons goroma 30m,fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Demon
demons goroma 30m,flasks of demonic blood,,,,,,1,Hellhound
demons goroma 30m,gold coins,,,,,,1,Demon|Demon Skeleton|Dragon Lord
demons goroma 30m,great mana potions,53161,,32,,2026-06-22 22:11,1,Demon|Hellhound
demons goroma 30m,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Demon|Hellhound
demons goroma 30m,green mushrooms,3732,99,88,100,2026-09-14 21:10,1,Dragon Lord
demons goroma 30m,ham,3582,14,,15,2026-09-14 21:10,1,Hellhound
demons goroma 30m,hardened bones,5925,,23,,2026-09-14 21:34,1,Hellhound
demons goroma 30m,hellhound slobber,9637,,,,,1,Hellhound
demons goroma 30m,nothing ,,,,,,1,Fire Elemental
demons goroma 30m,platinum coins,,,,,,1,Demon|Hellhound
demons goroma 30m,small amethysts,3033,198,172,199,2026-09-14 21:24,1,Demon
demons goroma 30m,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Demon
demons goroma 30m,small rubies,,,,,,1,Demon
demons goroma 30m,small topazes,,,,,,1,Demon
demons goroma 30m,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Hellhound
demons goroma 30m,throwing stars,3287,95,,96,2026-09-14 21:28,1,Demon Skeleton
demons goroma 30m,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Demon|Hellhound
Caminho de Ferumbras,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Demon
Caminho de Ferumbras,demon horns,5954,994,601,995,2026-09-14 21:33,1,Demon
Caminho de Ferumbras,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Demon|Grimeleech|Hellflayer|Vexclaw
Caminho de Ferumbras,fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Demon|Vexclaw
Caminho de Ferumbras,flasks of demonic blood,,,,,,1,Grimeleech|Hellflayer
Caminho de Ferumbras,gold coins,,,,,,1,Demon|Grimeleech|Hellflayer
Caminho de Ferumbras,great health potions,239,14,,15,2026-09-14 21:18,1,Grimeleech
Caminho de Ferumbras,great mana potions,53161,,32,,2026-06-22 22:11,1,Demon|Grimeleech|Hellflayer|Vexclaw
Caminho de Ferumbras,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Demon|Grimeleech|Hellflayer|Vexclaw
Caminho de Ferumbras,pairs of hellflayer horns,,,,,,1,Hellflayer
Caminho de Ferumbras,platinum coins,,,,,,1,Demon|Grimeleech|Hellflayer|Vexclaw
Caminho de Ferumbras,small amethysts,3033,198,172,199,2026-09-14 21:24,1,Demon
Caminho de Ferumbras,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Demon
Caminho de Ferumbras,small rubies,,,,,,1,Demon
Caminho de Ferumbras,small topazes,,,,,,1,Demon
Caminho de Ferumbras,some grimeleech wings,22730,1397,1160,1398,2026-09-14 21:37,1,Grimeleech
Caminho de Ferumbras,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Demon|Hellflayer|Vexclaw
Caminho de Ferumbras,vexclaw talons,22728,,,,,1,Vexclaw
Lower Roshamuul,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,2,Frazzlemaw
Lower Roshamuul,frazzle skins,20199,388,336,389,2026-09-14 21:34,2,Frazzlemaw
Lower Roshamuul,frazzle tongues,20198,694,505,695,2026-09-14 21:34,2,Frazzlemaw
Lower Roshamuul,gold coins,,,,,,2,Frazzlemaw|Shock Head|Silencer
Lower Roshamuul,great health potions,239,14,,15,2026-09-14 21:18,2,Frazzlemaw
Lower Roshamuul,great mana potions,53161,,32,,2026-06-22 22:11,2,Frazzlemaw
Lower Roshamuul,platinum coins,,,,,,2,Frazzlemaw|Silencer
Lower Roshamuul,silencer claws,20200,5438,3804,5439,2026-09-14 21:37,2,Silencer
After/West Roshamuul,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Frazzlemaw
After/West Roshamuul,frazzle skins,20199,388,336,389,2026-09-14 21:34,1,Frazzlemaw
After/West Roshamuul,frazzle tongues,20198,694,505,695,2026-09-14 21:34,1,Frazzlemaw|Guzzlemaw
After/West Roshamuul,gold coins,,,,,,1,Frazzlemaw|Guzzlemaw|Shock Head|Silencer
After/West Roshamuul,great health potions,239,14,,15,2026-09-14 21:18,1,Frazzlemaw|Guzzlemaw
After/West Roshamuul,great mana potions,53161,,32,,2026-06-22 22:11,1,Frazzlemaw|Guzzlemaw
After/West Roshamuul,platinum coins,,,,,,1,Frazzlemaw|Guzzlemaw|Silencer
After/West Roshamuul,silencer claws,20200,5438,3804,5439,2026-09-14 21:37,1,Silencer
Upper Roshamuul (North Depot),brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Choking Fear
Upper Roshamuul (North Depot),brown mushrooms,3725,9,,10,2026-09-14 21:09,1,Retching Horror
Upper Roshamuul (North Depot),dead weights,20202,,,,,1,Choking Fear
Upper Roshamuul (North Depot),gold coins,,,,,,1,Silencer
Upper Roshamuul (North Depot),goosebump leathers,20205,,,,,1,Retching Horror
Upper Roshamuul (North Depot),great health potions,239,14,,15,2026-09-14 21:18,1,Retching Horror
Upper Roshamuul (North Depot),great mana potions,53161,,32,,2026-06-22 22:11,1,Choking Fear|Retching Horror
Upper Roshamuul (North Depot),great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Choking Fear
Upper Roshamuul (North Depot),hemp ropes,20206,,,,,1,Choking Fear
Upper Roshamuul (North Depot),platinum coins,,,,,,1,Choking Fear|Retching Horror|Silencer
Upper Roshamuul (North Depot),pools of chitinous glue,,,,,,1,Retching Horror
Upper Roshamuul (North Depot),silencer claws,20200,5438,3804,5439,2026-09-14 21:37,1,Silencer
Upper Roshamuul (North Depot),ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Choking Fear
(First Hunt) Upper Roshamuul - Nort DP,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Choking Fear
(First Hunt) Upper Roshamuul - Nort DP,brown mushrooms,3725,9,,10,2026-09-14 21:09,1,Retching Horror
(First Hunt) Upper Roshamuul - Nort DP,dead weights,20202,,,,,1,Choking Fear
(First Hunt) Upper Roshamuul - Nort DP,gold coins,,,,,,1,Silencer
(First Hunt) Upper Roshamuul - Nort DP,goosebump leathers,20205,,,,,1,Retching Horror
(First Hunt) Upper Roshamuul - Nort DP,great health potions,239,14,,15,2026-09-14 21:18,1,Retching Horror
(First Hunt) Upper Roshamuul - Nort DP,great mana potions,53161,,32,,2026-06-22 22:11,1,Choking Fear|Retching Horror
(First Hunt) Upper Roshamuul - Nort DP,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Choking Fear
(First Hunt) Upper Roshamuul - Nort DP,hemp ropes,20206,,,,,1,Choking Fear
(First Hunt) Upper Roshamuul - Nort DP,platinum coins,,,,,,1,Choking Fear|Retching Horror|Silencer
(First Hunt) Upper Roshamuul - Nort DP,pools of chitinous glue,,,,,,1,Retching Horror
(First Hunt) Upper Roshamuul - Nort DP,silencer claws,20200,5438,3804,5439,2026-09-14 21:37,1,Silencer
(First Hunt) Upper Roshamuul - Nort DP,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Choking Fear
Roshamuul West,blue crystal shards,16119,1495,1347,1496,2026-09-14 21:21,2,Sight of Surrender
Roshamuul West,blue crystal splinters,16124,699,349,700,2026-09-14 21:21,2,Sight of Surrender
Roshamuul West,broken visors,20184,,578,,2026-09-14 21:32,2,Sight of Surrender
Roshamuul West,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,2,Frazzlemaw|Sight of Surrender
Roshamuul West,frazzle skins,20199,388,336,389,2026-09-14 21:34,2,Frazzlemaw
Roshamuul West,frazzle tongues,20198,694,505,695,2026-09-14 21:34,2,Frazzlemaw|Guzzlemaw
Roshamuul West,gold coins,,,,,,2,Frazzlemaw|Guzzlemaw|Silencer
Roshamuul West,great health potions,239,14,,15,2026-09-14 21:18,2,Frazzlemaw|Guzzlemaw
Roshamuul West,great mana potions,53161,,32,,2026-06-22 22:11,2,Frazzlemaw|Guzzlemaw|Sight of Surrender
Roshamuul West,great spirit potions,7642,151,113,152,2026-09-14 21:18,2,Sight of Surrender
Roshamuul West,green crystal shards,16121,,,,,2,Sight of Surrender
Roshamuul West,green crystal splinters,16122,395,353,396,2026-09-14 21:22,2,Sight of Surrender
Roshamuul West,platinum coins,,,,,,2,Frazzlemaw|Guzzlemaw|Sight of Surrender|Silencer
Roshamuul West,sights of surrender&#39;s eye,,,,,,2,Sight of Surrender
Roshamuul West,silencer claws,20200,5438,3804,5439,2026-09-14 21:37,2,Silencer
Roshamuul West,stone skin amulets,3081,12489,8895,12490,2026-09-14 21:03,2,Sight of Surrender
Roshamuul West,ultimate health potions,7643,108,91,109,2026-09-14 21:18,2,Sight of Surrender
Roshamuul West,violet crystal shards,16120,,,,,2,Sight of Surrender
Roshamuul,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Frazzlemaw
Roshamuul,frazzle skins,20199,388,336,389,2026-09-14 21:34,1,Frazzlemaw
Roshamuul,frazzle tongues,20198,694,505,695,2026-09-14 21:34,1,Frazzlemaw
Roshamuul,gold coins,,,,,,1,Frazzlemaw|Shock Head|Silencer
Roshamuul,great health potions,239,14,,15,2026-09-14 21:18,1,Frazzlemaw
Roshamuul,great mana potions,53161,,32,,2026-06-22 22:11,1,Frazzlemaw
Roshamuul,platinum coins,,,,,,1,Frazzlemaw|Silencer
Roshamuul,silencer claws,20200,5438,3804,5439,2026-09-14 21:37,1,Silencer
North Roshamuul (South - SOLO RP),brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Choking Fear|Frazzlemaw
North Roshamuul (South - SOLO RP),brown mushrooms,3725,9,,10,2026-09-14 21:09,1,Retching Horror
North Roshamuul (South - SOLO RP),dead weights,20202,,,,,1,Choking Fear
North Roshamuul (South - SOLO RP),frazzle skins,20199,388,336,389,2026-09-14 21:34,1,Frazzlemaw
North Roshamuul (South - SOLO RP),frazzle tongues,20198,694,505,695,2026-09-14 21:34,1,Frazzlemaw
North Roshamuul (South - SOLO RP),gold coins,,,,,,1,Frazzlemaw|Silencer
North Roshamuul (South - SOLO RP),goosebump leathers,20205,,,,,1,Retching Horror
North Roshamuul (South - SOLO RP),great health potions,239,14,,15,2026-09-14 21:18,1,Frazzlemaw|Retching Horror
North Roshamuul (South - SOLO RP),great mana potions,53161,,32,,2026-06-22 22:11,1,Choking Fear|Frazzlemaw|Retching Horror
North Roshamuul (South - SOLO RP),great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Choking Fear
North Roshamuul (South - SOLO RP),hemp ropes,20206,,,,,1,Choking Fear
North Roshamuul (South - SOLO RP),platinum coins,,,,,,1,Choking Fear|Frazzlemaw|Retching Horror|Silencer
North Roshamuul (South - SOLO RP),pools of chitinous glue,,,,,,1,Retching Horror
North Roshamuul (South - SOLO RP),silencer claws,20200,5438,3804,5439,2026-09-14 21:37,1,Silencer
North Roshamuul (South - SOLO RP),ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Choking Fear
Roshamuul DP,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,3,Choking Fear|Frazzlemaw
Roshamuul DP,brown mushrooms,3725,9,,10,2026-09-14 21:09,3,Retching Horror
Roshamuul DP,dead weights,20202,,,,,3,Choking Fear
Roshamuul DP,frazzle skins,20199,388,336,389,2026-09-14 21:34,3,Frazzlemaw
Roshamuul DP,frazzle tongues,20198,694,505,695,2026-09-14 21:34,3,Frazzlemaw
Roshamuul DP,gold coins,,,,,,3,Frazzlemaw|Silencer
Roshamuul DP,goosebump leathers,20205,,,,,3,Retching Horror
Roshamuul DP,great health potions,239,14,,15,2026-09-14 21:18,3,Frazzlemaw|Retching Horror
Roshamuul DP,great mana potions,53161,,32,,2026-06-22 22:11,3,Choking Fear|Frazzlemaw|Retching Horror
Roshamuul DP,great spirit potions,7642,151,113,152,2026-09-14 21:18,3,Choking Fear
Roshamuul DP,hemp ropes,20206,,,,,3,Choking Fear
Roshamuul DP,platinum coins,,,,,,3,Choking Fear|Frazzlemaw|Retching Horror|Silencer
Roshamuul DP,pools of chitinous glue,,,,,,3,Retching Horror
Roshamuul DP,silencer claws,20200,5438,3804,5439,2026-09-14 21:37,3,Silencer
Roshamuul DP,ultimate health potions,7643,108,91,109,2026-09-14 21:18,3,Choking Fear
Upper Roshamuul,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Choking Fear|Frazzlemaw
Upper Roshamuul,brown mushrooms,3725,9,,10,2026-09-14 21:09,1,Retching Horror
Upper Roshamuul,dead weights,20202,,,,,1,Choking Fear
Upper Roshamuul,frazzle skins,20199,388,336,389,2026-09-14 21:34,1,Frazzlemaw
Upper Roshamuul,frazzle tongues,20198,694,505,695,2026-09-14 21:34,1,Frazzlemaw
Upper Roshamuul,gold coins,,,,,,1,Frazzlemaw|Silencer
Upper Roshamuul,goosebump leathers,20205,,,,,1,Retching Horror
Upper Roshamuul,great health potions,239,14,,15,2026-09-14 21:18,1,Frazzlemaw|Retching Horror
Upper Roshamuul,great mana potions,53161,,32,,2026-06-22 22:11,1,Choking Fear|Frazzlemaw|Retching Horror
Upper Roshamuul,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Choking Fear
Upper Roshamuul,hemp ropes,20206,,,,,1,Choking Fear
Upper Roshamuul,platinum coins,,,,,,1,Choking Fear|Frazzlemaw|Retching Horror|Silencer
Upper Roshamuul,pools of chitinous glue,,,,,,1,Retching Horror
Upper Roshamuul,silencer claws,20200,5438,3804,5439,2026-09-14 21:37,1,Silencer
Upper Roshamuul,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Choking Fear
West Roshamuul (SOLO RP),blue crystal shards,16119,1495,1347,1496,2026-09-14 21:21,1,Sight of Surrender
West Roshamuul (SOLO RP),blue crystal splinters,16124,699,349,700,2026-09-14 21:21,1,Sight of Surrender
West Roshamuul (SOLO RP),broken visors,20184,,578,,2026-09-14 21:32,1,Sight of Surrender
West Roshamuul (SOLO RP),brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Frazzlemaw|Sight of Surrender
West Roshamuul (SOLO RP),brown mushrooms,3725,9,,10,2026-09-14 21:09,1,Retching Horror
West Roshamuul (SOLO RP),frazzle skins,20199,388,336,389,2026-09-14 21:34,1,Frazzlemaw
West Roshamuul (SOLO RP),frazzle tongues,20198,694,505,695,2026-09-14 21:34,1,Frazzlemaw|Guzzlemaw
West Roshamuul (SOLO RP),gold coins,,,,,,1,Frazzlemaw|Guzzlemaw|Silencer
West Roshamuul (SOLO RP),goosebump leathers,20205,,,,,1,Retching Horror
West Roshamuul (SOLO RP),great health potions,239,14,,15,2026-09-14 21:18,1,Frazzlemaw|Guzzlemaw|Retching Horror
West Roshamuul (SOLO RP),great mana potions,53161,,32,,2026-06-22 22:11,1,Frazzlemaw|Guzzlemaw|Retching Horror|Sight of Surrender
West Roshamuul (SOLO RP),great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Sight of Surrender
West Roshamuul (SOLO RP),green crystal shards,16121,,,,,1,Sight of Surrender
West Roshamuul (SOLO RP),green crystal splinters,16122,395,353,396,2026-09-14 21:22,1,Sight of Surrender
West Roshamuul (SOLO RP),platinum coins,,,,,,1,Frazzlemaw|Guzzlemaw|Retching Horror|Sight of Surrender|Silencer
West Roshamuul (SOLO RP),pools of chitinous glue,,,,,,1,Retching Horror
West Roshamuul (SOLO RP),sights of surrender&#39;s eye,,,,,,1,Sight of Surrender
West Roshamuul (SOLO RP),silencer claws,20200,5438,3804,5439,2026-09-14 21:37,1,Silencer
West Roshamuul (SOLO RP),stone skin amulets,3081,12489,8895,12490,2026-09-14 21:03,1,Sight of Surrender
West Roshamuul (SOLO RP),ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Sight of Surrender
West Roshamuul (SOLO RP),violet crystal shards,16120,,,,,1,Sight of Surrender
Deep Banuta -8,ancient stones,9632,1436,,1437,2026-09-14 21:31,1,Eternal Guardian
Deep Banuta -8,gold coins,,,,,,1,Eternal Guardian|Hydra|Medusa|Serpent Spawn|Souleater
Deep Banuta -8,great mana potions,53161,,32,,2026-06-22 22:11,1,Medusa
Deep Banuta -8,green mushrooms,3732,99,88,100,2026-09-14 21:10,1,Serpent Spawn
Deep Banuta -8,ham,3582,14,,15,2026-09-14 21:10,1,Hydra
Deep Banuta -8,hydra heads,10282,,442,,2026-09-14 21:35,1,Hydra
Deep Banuta -8,lizard essences,11680,299,191,300,2026-09-14 21:35,1,Souleater
Deep Banuta -8,platinum coins,,,,,,1,Eternal Guardian|Hydra|Medusa|Souleater
Deep Banuta -8,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Serpent Spawn
Deep Banuta -8,small stones,1781,,5,,2026-09-14 21:28,1,Eternal Guardian
Deep Banuta -8,snake skins,9694,393,205,394,2026-09-14 21:37,1,Serpent Spawn
Deep Banuta -8,spiked iron balls,10408,,51,,2026-09-14 21:38,1,Eternal Guardian
Deep Banuta -8,strands of medusa hair,,,,,,1,Medusa
Deep Banuta -8,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Medusa
Medusa Tower,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Behemoth
Medusa Tower,battle stones,11447,289,128,290,2026-09-14 21:31,1,Behemoth
Medusa Tower,blank runes,3147,,7,,2026-09-14 21:19,1,Clay Guardian
Medusa Tower,double axes,3275,898,,899,2026-09-14 21:25,1,Behemoth
Medusa Tower,fish,3578,3,,4,2026-09-14 21:10,1,Omnivora
Medusa Tower,gold coins,,,,,,1,Behemoth|Clay Guardian|Gargoyle|Medusa|Omnivora|Serpent Spawn
Medusa Tower,great mana potions,53161,,32,,2026-06-22 22:11,1,Medusa
Medusa Tower,green mushrooms,3732,99,88,100,2026-09-14 21:10,1,Serpent Spawn
Medusa Tower,ham,3582,14,,15,2026-09-14 21:10,1,Omnivora
Medusa Tower,lumps of earth,,,,,,1,Clay Guardian
Medusa Tower,meat,3577,,,,,1,Behemoth
Medusa Tower,platinum coins,,,,,,1,Behemoth|Medusa
Medusa Tower,potatoes,,,,,,1,Gargoyle
Medusa Tower,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Serpent Spawn
Medusa Tower,small stones,1781,,5,,2026-09-14 21:28,1,Clay Guardian|Gargoyle|Stone Golem
Medusa Tower,snake skins,9694,393,205,394,2026-09-14 21:37,1,Serpent Spawn
Medusa Tower,stone wings,10278,1319,,1320,2026-09-14 21:38,1,Gargoyle
Medusa Tower,strands of medusa hair,,,,,,1,Medusa
Medusa Tower,sulphurous stones,10315,,100,,2026-09-14 21:38,1,Stone Golem
Medusa Tower,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Medusa
Medusa Tower,white mushrooms,3723,4,3,5,2026-09-14 21:10,1,Omnivora
Deeper Banuta -8,Zaoan halberds,10406,398,213,399,2026-09-14 21:25,1,Ghastly Dragon
